id,label,sentence,label_des,original_label
9164,56,这买返红包怎样返？,买家咨询返现方式,56
9165,104,这个优惠券我怎么用不了,买家咨询退换货规则,104
9166,97,我要申通谢谢，,买家咨询是否可以指定快递,97
9167,23,物流几天没更新了,买家表示要重拍,23
9168,28,好的，我看看凑够三件,买家表示再看看,28
9169,97,别给我发圆通快递好吗,买家咨询是否可以指定快递,97
9170,66,亲，还可以一起发货？,买家咨询能否分开/一起发货,66
9171,90,净重多少啊,买家咨询商品重量,90
9172,106,哦，新疆发什么快递,买家咨询退换货支持快递,106
9173,60,买一送一是拍一份还是两份,买家咨询活动规则,99
9174,83,今年过年前还会上新吗,买家咨询商品上新时间,83
9175,60,袄 那还买三免一了吗,买家咨询活动规则,60
9176,82,我拍错尺码了,买家咨询商品区别,82
9177,12,杏色的s号会补货吗？,买家表示商家发错货了,12
9178,73,请问你们哪里发货,买家咨询商家发货地,73
9179,95,货物寄回去，运费需要我先垫付嘛,买家咨询是否可以拒收,95
9180,104,买一送一是返现么？,买家咨询退换货规则,104
9181,79,9.9元那个   里面多少个,买家咨询商品规格数量,79
9182,74,亲 快递已经退回去了啊,买家咨询商家是否收到寄回的商品,74
9183,55,亲！新疆发货吗,买家咨询发什么快递,55
9184,57,700克小面包是什么,买家咨询返现金额,57
9185,81,您好，这件买一送一的,买家咨询商品具体尺码尺寸,81
9186,7,这款羽绒服是什么时候上新的啊,买家表示麻烦卖家，表达感谢,7
9187,74,收到了吧  衣服,买家咨询商家是否收到寄回的商品,74
9188,62,您好！双十一有优惠吗,买家咨询买多件能否优惠,62
9189,46,哦⊙?⊙！，谢谢哈,买家要求取消退换货退款,46
9190,105,等个鞋子要好几天。醉了,买家咨询退换货运费由谁承担,105
9191,109,圣诞老人什么时候有货,买家咨询退款去向,109
9192,104,如何调换呢,买家咨询退换货规则,104
9193,1,亲，在你家买的裤子怎么感觉腿上不满意,买家表达不满/生气,1
9194,27,上次一起退回的羽绒衣我这里还没声请退款,买家表示有疑问/不理解,27
9195,88,/:811 不懂……,买家咨询商品是什么颜色,88
9196,24,请问一袋多少克,买家表示已经收到货了,24
9197,93,请一定咱今天发货，发顺风谢谢。,买家咨询是否可以发顺丰,93
9198,70,买三件能给多点优惠吗,买家咨询如何加入会员,70
9199,55,你们这个新疆发什么快递,买家咨询发什么快递,55
9200,104,好的，如果码数不合适可以退换吗？,买家咨询退换货规则,104
9201,72,上次说，下次买多送一个,买家咨询如何下单,72
9202,109,这两双??什么区别,买家咨询退款去向,109
9203,49,河南省平顶山市叶县,买家要求修改收件信息,49
9204,105,换货的话，我寄过去运费我出，寄回来的运费你们出是吗？,买家咨询退换货运费由谁承担,105
9205,39,你们那个客服没有人说话,买家向商家表达不好意思,39
9206,38,你好！我要7套衣服，能优惠点吗？,买家讨价还价,38
9207,19,那我这个裤子退掉在重新拍下,买家表示无法下单,19
9208,106,退货寄百世快递可以吗,买家咨询退换货支持快递,106
9209,79,500克大概几个,买家咨询商品规格数量,79
9210,54,好今天发货我就下单,买家咨询发货时间,54
9211,92,那我拍那个吧,买家咨询是否可以打折,92
9212,62,亲，看下我的优惠了没呢,买家咨询买多件能否优惠,62
9213,111,我想问一下，我的这个件是发的什么快递,买家咨询物流信息,111
9214,29,拜托拜托，快点发吧,买家催促发货,29
9215,14,中蓝色差大不,买家表示稍等,14
9216,46,不换过,买家要求取消退换货退款,46
9217,83,请问我的退货你们收到了吗,买家咨询商品上新时间,83
9218,77,都是什么材质啊？,买家咨询商品的材质/面料,77
9219,85,买了三斤虾，但是有一包漏气了,买家咨询商品是否可以单买/单卖,85
9220,60,还是买二送一吗,买家咨询活动规则,60
9221,38,老顾客了，能优惠吗,买家讨价还价,38
9222,49,电话改一下吧    我换手机号了,买家要求修改收件信息,49
9223,74,你好。亲。退货的那件你们收到了吗,买家咨询商家是否收到寄回的商品,74
9224,14,thankyou,买家表示稍等,14
9225,86,送点东西吧,买家咨询商品是否有赠品,86
9226,61,麻烦发出后把快递单号发给我,买家咨询快递单号,61
9227,71,亲，这款还有优惠券嘛,买家咨询如何领取优惠券,71
9228,60,海苔买两份送一盒？,买家咨询活动规则,60
9229,49,我双十二买的裤子能帮我改下地址吗？,买家要求修改收件信息,49
9230,110,云南昆明寻甸县,买家咨询退款时间,110
9231,86,还可以多送一盒,买家咨询商品是否有赠品,86
9232,67,发票什么时候可以开出？,买家咨询能否开发票及发票类型和寄送时间,67
9233,109,产地是加拿大的？,买家咨询退款去向,109
9234,3,码数可以，就是料子不满意啦。,买家表示不想要了,3
9235,10,回复个屁,买家表示伤心难过,10
9236,49,你好，能改地址吗,买家要求修改收件信息,49
9237,33,在哪领呀,买家发送结束语,33
9238,99,这件衣服没有任何活动嘛,买家咨询是否有活动,99
9239,29,今天是第15天了，咋还没发货,买家催促发货,29
9240,110,不可能到货了不派送吧？,买家咨询退款时间,110
9241,111,那运费险你怎么给我啊,买家咨询物流信息,111
9242,2,实话实说   确实不错,买家表达赞美/满意,2
9243,22,我发什么物流退回去呢,买家表示需要退货退款,22
9244,96,可以微信购买吗？,买家咨询是否可以微信支付,96
9245,67,开发票！,买家咨询能否开发票及发票类型和寄送时间,59
9246,103,衣服不合适 发一下退货地址,买家咨询退换货地址,103
9247,105,那我退换邮费要自己出吗,买家咨询退换货运费由谁承担,105
9248,66,发的时候帮我发140可以吗,买家咨询能否分开/一起发货,66
9249,82,钢制和尼龙什么区别,买家咨询商品区别,82
9250,1,好麻烦算了不退了,买家表达不满/生气,1
9251,7,现在是买一送一？,买家表示麻烦卖家，表达感谢,7
9252,74,衣服退出了喔,买家咨询商家是否收到寄回的商品,74
9253,86,我买两个送一袋是吗,买家咨询商品是否有赠品,86
9254,10,我看评论有说色差较大,买家表示伤心难过,10
9255,106,如果给你退货，我发什么快递都可以吗,买家咨询退换货支持快递,106
9256,60,你好什么时候上新秒杀呢,买家咨询活动规则,60
9257,70,好多5折的吗,买家咨询如何加入会员,70
9258,82,和3801有什么不同,买家咨询商品区别,82
9259,102,为啥衣服有很重的味道,买家咨询是否有味道,102
9260,60,那也没有活动价优惠啊,买家咨询活动规则,60
9261,67,亲，发票已寄过去。,买家咨询能否开发票及发票类型和寄送时间,67
9262,93,今天可以发顺丰寄付吗,买家咨询是否可以发顺丰,93
9263,82,价格高低是什么区别,买家咨询商品区别,82
9264,97,韵达哈,买家咨询是否可以指定快递,97
9265,86,你好老板在吗？？,买家咨询商品是否有赠品,86
9266,92,前几名打几折,买家咨询是否可以打折,92
9267,60,这个买一箱送一箱什么意思？,买家咨询活动规则,60
9268,79,9.9发多少,买家咨询商品规格数量,79
9269,82,二型和一型有什么区别,买家咨询商品区别,82
9270,65,刻字那个可以吧,买家咨询能否定制,65
9271,86,你好支持津贴么,买家咨询商品是否有赠品,86
9272,97,亲亲你怎么发邮政啊,买家咨询是否可以指定快递,97
9273,86,哦??送纯棉袜子吗,买家咨询商品是否有赠品,86
9274,60,我满400为啥没减50呀,买家咨询活动规则,60
9275,81,拖把头多大尺寸,买家咨询商品具体尺码尺寸,81
9276,94,这个，帮我改一下价格，然后我付款,买家咨询是否可以改价,94
9277,7,没事没事，冬天了反正，麻烦你了,买家表示麻烦卖家，表达感谢,7
9278,60,买250送250？,买家咨询活动规则,60
9279,69,我下单，和发票一起寄过来,买家咨询偏远地区是否发货,69
9280,29,几天到/:^$^,买家催促发货,29
9281,97,那就发中通吧,买家咨询是否可以指定快递,97
9282,61,怎么回事儿这物流信息怎么不更新呢。。现在到哪儿。我也不知道。你那能差到吗？,买家咨询快递单号,61
9283,109,你这个店在哪里,买家咨询退款去向,109
9284,23,是不是应该退款……然后重拍,买家表示要重拍,23
9285,55,亲 改一下运费哦,买家咨询发什么快递,55
9286,46,就不退,买家要求取消退换货退款,46
9287,82,跟图片上一样吗,买家咨询商品区别,82
9288,21,你们是全场满5百减1百吗？,买家表示先买来试试,21
9289,15,出了这次上新，过年前还会上新吗,买家表示是老顾客,15
9290,1,网购最不满意的一次。,买家表达不满/生气,1
9291,74,亲我已经退了，你们收到货没有,买家咨询商家是否收到寄回的商品,74
9292,52,你好请问 米拼绿 这个颜色还会补货吗,买家咨询补货/上货时间,52
9293,71,这次有什么劵吗？,买家咨询如何领取优惠券,71
9294,88,这件裤子有没色差,买家咨询商品是什么颜色,88
9295,25,您好 订单拍下,买家表示已下单付款,25
9296,52,那就这样吧，补五元吧,买家咨询补货/上货时间,52
9297,90,面条是几斤的,买家咨询商品重量,90
9298,1,真是醉了  不会是一次性的吧,买家表达不满/生气,1
9299,97,我再拍两包，你多送个杯子吧,买家咨询是否可以指定快递,97
9300,43,还是帮我改m码吧,买家要求改商品信息,43
9301,78,亲货收到了。有9包漏气,买家咨询商品的色差问题,78
9302,106,中通哒,买家咨询退换货支持快递,106
9303,89,好吧，那我再等一下。,买家咨询商品质量是否有保障,89
9304,97,邮政快递？,买家咨询是否可以指定快递,97
9305,89,嗯！质量好！,买家咨询商品质量是否有保障,89
9306,110,可以申请退款是么,买家咨询退款时间,110
9307,0,涨价这么多,买家抱怨商品涨价了,0
9308,86,应该是送两个杯子阿,买家咨询商品是否有赠品,86
9309,97,可以指定发邮政吗？,买家咨询是否可以指定快递,97
9310,12,体桖颜色发错了,买家表示商家发错货了,12
9311,82,普通和抗菌有啥区别？,买家咨询商品区别,82
9312,60,有跨店满400减50吗？,买家咨询活动规则,60
9313,99,你知道你家这个没有毛的款什么时候上新的嘛,买家咨询是否有活动,99
9314,9,这就有点过分了,买家表示拍错了,9
9315,67,发票，邮箱没收到 /:018,买家咨询能否开发票及发票类型和寄送时间,67
9316,2,多少钱十支,买家表达赞美/满意,2
9317,60,买三免一是免哪一件的,买家咨询活动规则,60
9318,102,有木有刺鼻的味儿,买家咨询是否有味道,102
9319,71,为什么领不上5块的卷呢？,买家咨询如何领取优惠券,71
9320,102,多少克的1包,买家咨询是否有味道,102
9321,22,请问一下，我退货的钱什么时候退回来？,买家表示需要退货退款,22
9322,53,多久可以,买家咨询到货时间,53
9323,101,你们济南有实体店么,买家咨询是否有实体店,101
9324,29,只想早点发货,买家催促发货,29
9325,7,跟刚才一起能少三元？,买家表示麻烦卖家，表达感谢,7
9326,60,我的问题是拍两份250g送250g的,买家咨询活动规则,60
9327,72,这个贴可以单独买吗,买家咨询如何下单,72
9328,85,如果退换运费呢,买家咨询商品是否可以单买/单卖,85
9329,29,可以帮我安排一下，尽早发货吗？,买家催促发货,29
9330,90,我拍的是m嗎,买家咨询商品重量,90
9331,96,有没有微信支付的,买家咨询是否可以微信支付,96
9332,104,衣服我想调换一下怎么调,买家咨询退换货规则,104
9333,90,你核实的重量是多少,买家咨询商品重量,90
9334,68,你好，请别忙发货，我怕错了，想重拍，谢谢,买家咨询能否提前享受优惠,68
9335,97,发什么快递  不要发百世,买家咨询是否可以指定快递,97
9336,1,发百世快递哈,买家表达不满/生气,1
9337,29,早点发货哈,买家催促发货,29
9338,27,亲，退换的衣服收到了没？,买家表示有疑问/不理解,27
9339,53,货发到哪里了哦,买家咨询到货时间,53
9340,60,这两款衣服布料是一样的吗？,买家咨询活动规则,60
9341,80,我以前也这样买过呀，多少钱买的就退我多少钱呗？,买家咨询商品价格,80
9342,74,寄回来的衣服收到了吗,买家咨询商家是否收到寄回的商品,74
9343,3,那我不要了咋整,买家表示不想要了,3
9344,71,买3件优惠30嘛,买家咨询如何领取优惠券,71
9345,112,优惠券和跨店满减是可以叠加使用的吗,买家咨询优惠券使用规则,112
9346,14,已经是连续买了两件了哦,买家表示稍等,14
